state,county_name,fips_code,carrier,issuer_id,market,plan_count
CA,Contra Costa County,6013,Kaiser Permanente,40513,on_market,10
CA,Contra Costa County,6013,Sutter Health Plus,64210,off_market,4
CA,Del Norte County,6015,Anthem,27603,off_market,4
CA,Del Norte County,6015,Anthem,27603,on_market,9
CA,Del Norte County,6015,BlueShield of California,70285,off_market,2
CA,Del Norte County,6015,BlueShield of California,70285,on_market,9
CA,El Dorado County,6017,BlueShield of California,70285,off_market,3
CA,El Dorado County,6017,BlueShield of California,70285,on_market,15
CA,El Dorado County,6017,Kaiser Permanente,40513,off_market,10
CA,El Dorado County,6017,Kaiser Permanente,40513,on_market,10
CA,El Dorado County,6017,Sutter Health Plus,64210,off_market,4
CA,El Dorado County,6017,Western Health Advantage,93689,off_market,3
CA,El Dorado County,6017,Western Health Advantage,93689,on_market,9
CA,Fresno County,6019,BlueShield of California,70285,off_market,2
CA,Fresno County,6019,BlueShield of California,70285,on_market,9
CA,Fresno County,6019,Kaiser Permanente,40513,off_market,10
CA,Fresno County,6019,Kaiser Permanente,40513,on_market,10
CA,Glenn County,6021,Anthem,27603,off_market,4
CA,Glenn County,6021,Anthem,27603,on_market,9
CA,Glenn County,6021,BlueShield of California,70285,off_market,2
CA,Glenn County,6021,BlueShield of California,70285,on_market,9
CA,Humboldt County,6023,Anthem,27603,off_market,4
CA,Humboldt County,6023,Anthem,27603,on_market,9
CA,Humboldt County,6023,BlueShield of California,70285,off_market,2
CA,Humboldt County,6023,BlueShield of California,70285,on_market,9
CA,Imperial County,6025,BlueShield of California,70285,off_market,2
CA,Imperial County,6025,BlueShield of California,70285,on_market,9
CA,Imperial County,6025,Kaiser Permanente,40513,off_market,10
CA,Imperial County,6025,Kaiser Permanente,40513,on_market,10
CA,Imperial County,6025,Molina,18126,on_market,8
CA,Inyo County,6027,BlueShield of California,70285,off_market,2
CA,Inyo County,6027,BlueShield of California,70285,on_market,9
CA,Kern County,6029,BlueShield of California,70285,off_market,3
CA,Kern County,6029,BlueShield of California,70285,on_market,15
CA,Kern County,6029,Health Net,67138,off_market,6
CA,Kern County,6029,Health Net,67138,on_market,8
CA,Kern County,6029,Health Net,99110,off_market,11
CA,Kern County,6029,Kaiser Permanente,40513,off_market,10
CA,Kern County,6029,Kaiser Permanente,40513,on_market,10
CA,Kings County,6031,BlueShield of California,70285,off_market,2
CA,Kings County,6031,BlueShield of California,70285,on_market,9
CA,Kings County,6031,Kaiser Permanente,40513,off_market,10
CA,Kings County,6031,Kaiser Permanente,40513,on_market,10
CA,Lake County,6033,Anthem,27603,off_market,4
CA,Lake County,6033,Anthem,27603,on_market,9
CA,Lake County,6033,BlueShield of California,70285,off_market,2
CA,Lake County,6033,BlueShield of California,70285,on_market,9
CA,Lassen County,6035,Anthem,27603,off_market,4
CA,Lassen County,6035,Anthem,27603,on_market,9
CA,Lassen County,6035,BlueShield of California,70285,off_market,2
CA,Lassen County,6035,BlueShield of California,70285,on_market,9
CA,Los Angeles County,6037,BlueShield of California,70285,off_market,4
CA,Los Angeles County,6037,BlueShield of California,70285,on_market,21
CA,Los Angeles County,6037,Health Net,67138,off_market,10
CA,Los Angeles County,6037,Health Net,67138,on_market,14
CA,Los Angeles County,6037,Health Net,99110,off_market,17
CA,Los Angeles County,6037,Health Net,99110,on_market,18
CA,Los Angeles County,6037,Kaiser Permanente,40513,off_market,10
CA,Los Angeles County,6037,Kaiser Permanente,40513,on_market,10
CA,Los Angeles County,6037,L.A. Care Health Plan,92815,on_market,8
CA,Los Angeles County,6037,Molina,18126,on_market,8
CA,Los Angeles County,6037,Oscar,10544,off_market,5
CA,Los Angeles County,6037,Oscar,10544,on_market,9
CA,Madera County,6039,BlueShield of California,70285,off_market,2
CA,Madera County,6039,BlueShield of California,70285,on_market,9
CA,Madera County,6039,Kaiser Permanente,40513,off_market,10
CA,Madera County,6039,Kaiser Permanente,40513,on_market,10
CA,Marin County,6041,BlueShield of California,70285,off_market,3
CA,Marin County,6041,BlueShield of California,70285,on_market,15
CA,Marin County,6041,Health Net,99110,off_market,11
CA,Marin County,6041,Health Net,99110,on_market,8
CA,Marin County,6041,Kaiser Permanente,40513,off_market,10
CA,Marin County,6041,Kaiser Permanente,40513,on_market,10
CA,Marin County,6041,Western Health Advantage,93689,off_market,3
CA,Marin County,6041,Western Health Advantage,93689,on_market,9
CA,Mariposa County,6043,Anthem,27603,off_market,4
CA,Mariposa County,6043,Anthem,27603,on_market,9
CA,Mariposa County,6043,BlueShield of California,70285,off_market,2
CA,Mariposa County,6043,BlueShield of California,70285,on_market,9
CA,Mariposa County,6043,Kaiser Permanente,40513,off_market,10
CA,Mariposa County,6043,Kaiser Permanente,40513,on_market,10
CA,Mendocino County,6045,Anthem,27603,off_market,4
CA,Mendocino County,6045,Anthem,27603,on_market,9
CA,Mendocino County,6045,BlueShield of California,70285,off_market,2
CA,Mendocino County,6045,BlueShield of California,70285,on_market,9
CA,Merced County,6047,Anthem,27603,off_market,4
CA,Merced County,6047,Anthem,27603,on_market,9
CA,Merced County,6047,BlueShield of California,70285,off_market,2
CA,Merced County,6047,BlueShield of California,70285,on_market,9
CA,Merced County,6047,Health Net,99110,off_market,11
CA,Merced County,6047,Health Net,99110,on_market,8
CA,Modoc County,6049,Anthem,27603,off_market,4
CA,Modoc County,6049,Anthem,27603,on_market,9
CA,Modoc County,6049,BlueShield of California,70285,off_market,2
CA,Modoc County,6049,BlueShield of California,70285,on_market,9
CA,Mono County,6051,BlueShield of California,70285,off_market,2
CA,Mono County,6051,BlueShield of California,70285,on_market,9
CA,Monterey County,6053,BlueShield of California,70285,off_market,2
CA,Monterey County,6053,BlueShield of California,70285,on_market,9
CA,Napa County,6055,BlueShield of California,70285,off_market,2
CA,Napa County,6055,BlueShield of California,70285,on_market,9
CA,Napa County,6055,Health Net,99110,off_market,11
CA,Napa County,6055,Health Net,99110,on_market,8
CA,Napa County,6055,Kaiser Permanente,40513,off_market,10
CA,Napa County,6055,Kaiser Permanente,40513,on_market,10
CA,Napa County,6055,Western Health Advantage,93689,off_market,3
CA,Napa County,6055,Western Health Advantage,93689,on_market,9
CA,Nevada County,6057,Anthem,27603,off_market,4
CA,Nevada County,6057,Anthem,27603,on_market,9
CA,Nevada County,6057,BlueShield of California,70285,off_market,3
CA,Nevada County,6057,BlueShield of California,70285,on_market,15
CA,Orange County,6059,BlueShield of California,70285,off_market,3
CA,Orange County,6059,BlueShield of California,70285,on_market,15
CA,Orange County,6059,Health Net,67138,off_market,6
CA,Orange County,6059,Health Net,67138,on_market,8
CA,Orange County,6059,Health Net,99110,off_market,14
CA,Orange County,6059,Health Net,99110,on_market,9
CA,Orange County,6059,Kaiser Permanente,40513,off_market,10
CA,Orange County,6059,Kaiser Permanente,40513,on_market,10
CA,Orange County,6059,Molina,18126,on_market,8
CA,Orange County,6059,Oscar,10544,off_market,5
CA,Orange County,6059,Oscar,10544,on_market,9
CA,Placer County,6061,BlueShield of California,70285,off_market,3
CA,Placer County,6061,BlueShield of California,70285,on_market,15
CA,Placer County,6061,Health Net,99110,off_market,3
CA,Placer County,6061,Health Net,99110,on_market,9
CA,Placer County,6061,Kaiser Permanente,40513,off_market,10
CA,Placer County,6061,Kaiser Permanente,40513,on_market,10
CA,Placer County,6061,Sutter Health Plus,64210,off_market,4
CA,Placer County,6061,Western Health Advantage,93689,off_market,3
CA,Placer County,6061,Western Health Advantage,93689,on_market,9
CA,Plumas County,6063,Anthem,27603,off_market,4
CA,Plumas County,6063,Anthem,27603,on_market,9
CA,Plumas County,6063,BlueShield of California,70285,off_market,2
CA,Plumas County,6063,BlueShield of California,70285,on_market,9
CA,Riverside County,6065,BlueShield of California,70285,off_market,3
CA,Riverside County,6065,BlueShield of California,70285,on_market,15
CA,Riverside County,6065,Health Net,67138,off_market,6
CA,Riverside County,6065,Health Net,67138,on_market,8
CA,Riverside County,6065,Health Net,99110,off_market,14
CA,Riverside County,6065,Health Net,99110,on_market,9
CA,Riverside County,6065,Kaiser Permanente,40513,off_market,10
CA,Riverside County,6065,Kaiser Permanente,40513,on_market,10
CA,Riverside County,6065,Molina,18126,on_market,8
CA,Sacramento County,6067,BlueShield of California,70285,off_market,3
CA,Sacramento County,6067,BlueShield of California,70285,on_market,15
CA,Sacramento County,6067,Health Net,99110,off_market,3
CA,Sacramento County,6067,Health Net,99110,on_market,9
CA,Sacramento County,6067,Kaiser Permanente,40513,off_market,10
CA,Sacramento County,6067,Kaiser Permanente,40513,on_market,10
CA,Sacramento County,6067,Sutter Health Plus,64210,off_market,4
CA,Sacramento County,6067,Western Health Advantage,93689,off_market,3
CA,Sacramento County,6067,Western Health Advantage,93689,on_market,9
CA,San Benito County,6069,BlueShield of California,70285,off_market,2
CA,San Benito County,6069,BlueShield of California,70285,on_market,9
CA,San Bernardino County,6071,BlueShield of California,70285,off_market,3
CA,San Bernardino County,6071,BlueShield of California,70285,on_market,15
CA,San Bernardino County,6071,Health Net,67138,off_market,6
CA,San Bernardino County,6071,Health Net,67138,on_market,8
CA,San Bernardino County,6071,Health Net,99110,off_market,14
CA,San Bernardino County,6071,Health Net,99110,on_market,9
CA,San Bernardino County,6071,Kaiser Permanente,40513,off_market,10
CA,San Bernardino County,6071,Kaiser Permanente,40513,on_market,10
CA,San Bernardino County,6071,Molina,18126,on_market,8
CA,San Diego County,6073,BlueShield of California,70285,off_market,3
CA,San Diego County,6073,BlueShield of California,70285,on_market,15
CA,San Diego County,6073,Health Net,67138,off_market,6
CA,San Diego County,6073,Health Net,67138,on_market,8
CA,San Diego County,6073,Health Net,99110,off_market,14
CA,San Diego County,6073,Health Net,99110,on_market,9
CA,San Diego County,6073,Kaiser Permanente,40513,off_market,10
CA,San Diego County,6073,Kaiser Permanente,40513,on_market,10
CA,San Diego County,6073,Molina,18126,on_market,8
CA,San Diego County,6073,Sharp Health Plan,92499,off_market,1
CA,San Diego County,6073,Sharp Health Plan,92499,on_market,15
CA,San Francisco County,6075,BlueShield of California,70285,off_market,3
CA,San Francisco County,6075,BlueShield of California,70285,on_market,15
CA,San Francisco County,6075,Chinese Community Health Plan,47579,off_market,5
CA,San Francisco County,6075,Chinese Community Health Plan,47579,on_market,8
CA,San Francisco County,6075,Health Net,99110,off_market,11
CA,San Francisco County,6075,Health Net,99110,on_market,8
CA,San Francisco County,6075,Kaiser Permanente,40513,off_market,10
CA,San Francisco County,6075,Kaiser Permanente,40513,on_market,10
CA,San Francisco County,6075,Oscar,10544,off_market,5
CA,San Francisco County,6075,Oscar,10544,on_market,9
CA,San Francisco County,6075,Sutter Health Plus,64210,off_market,4
CA,San Joaquin County,6077,Anthem,27603,off_market,4
CA,San Joaquin County,6077,Anthem,27603,on_market,9
CA,San Joaquin County,6077,BlueShield of California,70285,off_market,3
CA,San Joaquin County,6077,BlueShield of California,70285,on_market,15
CA,San Joaquin County,6077,Health Net,99110,off_market,11
CA,San Joaquin County,6077,Health Net,99110,on_market,8
CA,San Joaquin County,6077,Kaiser Permanente,40513,off_market,10
CA,San Joaquin County,6077,Kaiser Permanente,40513,on_market,10
CA,San Joaquin County,6077,Sutter Health Plus,64210,off_market,4
CA,San Luis Obispo County,6079,BlueShield of California,70285,off_market,3
CA,San Luis Obispo County,6079,BlueShield of California,70285,on_market,15
CA,San Mateo County,6081,BlueShield of California,70285,off_market,3
CA,San Mateo County,6081,BlueShield of California,70285,on_market,15
CA,San Mateo County,6081,Chinese Community Health Plan,47579,off_market,1
CA,San Mateo County,6081,Chinese Community Health Plan,47579,on_market,9
CA,San Mateo County,6081,Health Net,99110,off_market,11
CA,San Mateo County,6081,Health Net,99110,on_market,8
CA,San Mateo County,6081,Kaiser Permanente,40513,off_market,10
CA,San Mateo County,6081,Kaiser Permanente,40513,on_market,10
CA,San Mateo County,6081,Sutter Health Plus,64210,off_market,4
CA,Santa Barbara County,6083,BlueShield of California,70285,off_market,2
CA,Santa Barbara County,6083,BlueShield of California,70285,on_market,9
CA,Santa Clara County,6085,Anthem,27603,off_market,4
CA,Santa Clara County,6085,Anthem,27603,on_market,9
CA,Santa Clara County,6085,BlueShield of California,70285,off_market,3
CA,Santa Clara County,6085,BlueShield of California,70285,on_market,15
CA,Santa Clara County,6085,Health Net,99110,off_market,11
CA,Santa Clara County,6085,Kaiser Permanente,40513,off_market,10
CA,Santa Clara County,6085,Kaiser Permanente,40513,on_market,10
CA,Santa Clara County,6085,Sutter Health Plus,64210,off_market,4
CA,Santa Clara County,6085,Valley Health Plan,84014,on_market,8
CA,Santa Cruz County,6087,BlueShield of California,70285,off_market,3
CA,Santa Cruz County,6087,BlueShield of California,70285,on_market,15
CA,Santa Cruz County,6087,Health Net,99110,off_market,11
CA,Santa Cruz County,6087,Health Net,99110,on_market,8
CA,Santa Cruz County,6087,Kaiser Permanente,40513,off_market,10
CA,Santa Cruz County,6087,Kaiser Permanente,40513,on_market,10
CA,Santa Cruz County,6087,Sutter Health Plus,64210,off_market,4
CA,Shasta County,6089,Anthem,27603,off_market,4
CA,Shasta County,6089,Anthem,27603,on_market,9
CA,Shasta County,6089,BlueShield of California,70285,off_market,2
CA,Shasta County,6089,BlueShield of California,70285,on_market,9
CA,Sierra County,6091,Anthem,27603,off_market,4
CA,Sierra County,6091,Anthem,27603,on_market,9
CA,Sierra County,6091,BlueShield of California,70285,off_market,2
CA,Sierra County,6091,BlueShield of California,70285,on_market,9
CA,Siskiyou County,6093,Anthem,27603,off_market,4
CA,Siskiyou County,6093,Anthem,27603,on_market,9
CA,Siskiyou County,6093,BlueShield of California,70285,off_market,2
CA,Siskiyou County,6093,BlueShield of California,70285,on_market,9
CA,Solano County,6095,BlueShield of California,70285,off_market,3
CA,Solano County,6095,BlueShield of California,70285,on_market,15
CA,Solano County,6095,Health Net,99110,off_market,11
CA,Solano County,6095,Health Net,99110,on_market,8
CA,Solano County,6095,Kaiser Permanente,40513,off_market,10
CA,Solano County,6095,Kaiser Permanente,40513,on_market,10
CA,Solano County,6095,Sutter Health Plus,64210,off_market,4
CA,Solano County,6095,Western Health Advantage,93689,off_market,3
CA,Solano County,6095,Western Health Advantage,93689,on_market,9
CA,Sonoma County,6097,BlueShield of California,70285,off_market,2
CA,Sonoma County,6097,BlueShield of California,70285,on_market,9
CA,Sonoma County,6097,Health Net,99110,off_market,11
CA,Sonoma County,6097,Health Net,99110,on_market,8
CA,Sonoma County,6097,Kaiser Permanente,40513,off_market,10
CA,Sonoma County,6097,Kaiser Permanente,40513,on_market,10
CA,Sonoma County,6097,Sutter Health Plus,64210,off_market,4
CA,Sonoma County,6097,Western Health Advantage,93689,off_market,3
CA,Sonoma County,6097,Western Health Advantage,93689,on_market,9
CA,Stanislaus County,6099,Anthem,27603,off_market,4
CA,Stanislaus County,6099,Anthem,27603,on_market,9
CA,Stanislaus County,6099,BlueShield of California,70285,off_market,3
CA,Stanislaus County,6099,BlueShield of California,70285,on_market,15
CA,Stanislaus County,6099,Health Net,99110,off_market,11
CA,Stanislaus County,6099,Health Net,99110,on_market,8
CA,Stanislaus County,6099,Kaiser Permanente,40513,off_market,10
CA,Stanislaus County,6099,Kaiser Permanente,40513,on_market,10
CA,Stanislaus County,6099,Sutter Health Plus,64210,off_market,4
CA,Sutter County,6101,Anthem,27603,off_market,4
CA,Sutter County,6101,Anthem,27603,on_market,9
CA,Sutter County,6101,BlueShield of California,70285,off_market,2
CA,Sutter County,6101,BlueShield of California,70285,on_market,9
CA,Sutter County,6101,Kaiser Permanente,40513,off_market,10
CA,Sutter County,6101,Kaiser Permanente,40513,on_market,10
CA,Sutter County,6101,Sutter Health Plus,64210,off_market,4
CA,Tehama County,6103,Anthem,27603,off_market,4
CA,Tehama County,6103,Anthem,27603,on_market,9
CA,Tehama County,6103,BlueShield of California,70285,off_market,2
CA,Tehama County,6103,BlueShield of California,70285,on_market,9
CA,Trinity County,6105,Anthem,27603,off_market,4
CA,Trinity County,6105,Anthem,27603,on_market,9
CA,Trinity County,6105,BlueShield of California,70285,off_market,2
CA,Trinity County,6105,BlueShield of California,70285,on_market,9
CA,Tulare County,6107,Anthem,27603,off_market,4
CA,Tulare County,6107,Anthem,27603,on_market,9
CA,Tulare County,6107,BlueShield of California,70285,off_market,3
