fips_code,county_name,rating_area_count,rating_area_id,year
54055,Mercer County,1,WV04,2019
54057,Mineral County,1,WV07,2019
54059,Mingo County,1,WV03,2019
54061,Monongalia County,1,WV08,2019
54063,Monroe County,1,WV04,2019
54065,Morgan County,1,WV07,2019
54067,Nicholas County,1,WV01,2019
54069,Ohio County,1,WV11,2019
54071,Pendleton County,1,WV07,2019
54073,Pleasants County,1,WV10,2019
54075,Pocahontas County,1,WV09,2019
54077,Preston County,1,WV09,2019
54079,Putnam County,1,WV05,2019
54081,Raleigh County,1,WV04,2019
54083,Randolph County,1,WV09,2019
54085,Ritchie County,1,WV10,2019
54087,Roane County,1,WV01,2019
54089,Summers County,1,WV04,2019
54091,Taylor County,1,WV09,2019
54093,Tucker County,1,WV09,2019
54095,Tyler County,1,WV10,2019
54097,Upshur County,1,WV09,2019
54099,Wayne County,1,WV05,2019
54101,Webster County,1,WV09,2019
54103,Wetzel County,1,WV08,2019
54105,Wirt County,1,WV10,2019
54107,Wood County,1,WV10,2019
54109,Wyoming County,1,WV03,2019
55001,Adams County,1,WI15,2019
55003,Ashland County,1,WI05,2019
55005,Barron County,1,WI08,2019
55007,Bayfield County,1,WI05,2019
55009,Brown County,1,WI16,2019
55011,Buffalo County,1,WI06,2019
55013,Burnett County,1,WI05,2019
55015,Calumet County,1,WI11,2019
55017,Chippewa County,1,WI04,2019
55019,Clark County,1,WI08,2019
55021,Columbia County,1,WI14,2019
55023,Crawford County,1,WI07,2019
55025,Dane County,1,WI02,2019
55027,Dodge County,1,WI11,2019
55029,Door County,1,WI16,2019
55031,Douglas County,1,WI05,2019
55033,Dunn County,1,WI04,2019
55035,Eau Claire County,1,WI04,2019
55037,Florence County,1,WI13,2019
55039,Fond du Lac County,1,WI11,2019
55041,Forest County,1,WI13,2019
55043,Grant County,1,WI07,2019
55045,Green County,1,WI14,2019
55047,Green Lake County,1,WI15,2019
55049,Iowa County,1,WI07,2019
55051,Iron County,1,WI13,2019
55053,Jackson County,1,WI06,2019
55055,Jefferson County,1,WI14,2019
55057,Juneau County,1,WI15,2019
55059,Kenosha County,1,WI09,2019
55061,Kewaunee County,1,WI16,2019
55063,La Crosse County,1,WI06,2019
55065,Lafayette County,1,WI07,2019
55067,Langlade County,1,WI13,2019
55069,Lincoln County,1,WI10,2019
55071,Manitowoc County,1,WI16,2019
55073,Marathon County,1,WI10,2019
55075,Marinette County,1,WI16,2019
55077,Marquette County,1,WI15,2019
55078,Menominee County,1,WI16,2019
55079,Milwaukee County,1,WI01,2019
55081,Monroe County,1,WI06,2019
55083,Oconto County,1,WI16,2019
55085,Oneida County,1,WI13,2019
55087,Outagamie County,1,WI11,2019
55089,Ozaukee County,1,WI12,2019
55091,Pepin County,1,WI04,2019
55093,Pierce County,1,WI03,2019
55095,Polk County,1,WI03,2019
55097,Portage County,1,WI10,2019
55099,Price County,1,WI08,2019
55101,Racine County,1,WI09,2019
55103,Richland County,1,WI15,2019
55105,Rock County,1,WI14,2019
55107,Rusk County,1,WI08,2019
55109,St. Croix County,1,WI03,2019
55111,Sauk County,1,WI15,2019
55113,Sawyer County,1,WI05,2019
55115,Shawano County,1,WI16,2019
55117,Sheboygan County,1,WI11,2019
55119,Taylor County,1,WI08,2019
55121,Trempealeau County,1,WI06,2019
55123,Vernon County,1,WI07,2019
55125,Vilas County,1,WI13,2019
55127,Walworth County,1,WI14,2019
55129,Washburn County,1,WI05,2019
55131,Washington County,1,WI12,2019
55133,Waukesha County,1,WI12,2019
55135,Waupaca County,1,WI11,2019
55137,Waushara County,1,WI11,2019
55139,Winnebago County,1,WI11,2019
55141,Wood County,1,WI10,2019
56001,Albany County,1,WY03,2019
56003,Big Horn County,1,WY03,2019
56005,Campbell County,1,WY03,2019
56007,Carbon County,1,WY03,2019
56009,Converse County,1,WY03,2019
56011,Crook County,1,WY03,2019
56013,Fremont County,1,WY03,2019
56015,Goshen County,1,WY03,2019
56017,Hot Springs County,1,WY03,2019
56019,Johnson County,1,WY03,2019
56021,Laramie County,1,WY02,2019
56023,Lincoln County,1,WY03,2019
56025,Natrona County,1,WY01,2019
56027,Niobrara County,1,WY03,2019
56029,Park County,1,WY03,2019
56031,Platte County,1,WY03,2019
56033,Sheridan County,1,WY03,2019
56035,Sublette County,1,WY03,2019
56037,Sweetwater County,1,WY03,2019
56039,Teton County,1,WY03,2019
56041,Uinta County,1,WY03,2019
56043,Washakie County,1,WY03,2019
56045,Weston County,1,WY03,2019
